boxID,magnification,imageName,specimenNR,formation,zh,oh,ow.m,ow.b,o.side,mpw.b,cw.m,cw.b,cw.d,c.side,zh.zw,oh.ow,ln.zh,ln.mpw.b,ln.cw.m,ln.cw.d,ln.ow.m,ln.oh,ln.o.side,ln.c.side
1072_1092_457_601,x30,411_CV_1_10v_x30_BSE,411CV,NKLS,835.7478988,0.091204458,469.6451971,417.4623974,307.6978184,193.1468632,416.0150772,234.3989559,505.1984982,401.0833599,1.654296087,0.000194199,6.728327011,5.263450849,6.030721503,6.224951418,6.15197751,-2.394651503,5.729118192,5.994169286
830_1529_402_612,x30,411_CV_1_10v_x30_BSE,411CV,NKLS,795.6893115,0.098636106,442.7857381,397.5528022,328.6416255,187.8943134,490.6293316,308.7969805,511.0984902,364.158371,1.556821878,0.000222763,6.679208797,5.235879642,6.195688917,6.236562312,6.093085992,-2.316317896,5.794967873,5.897588858
656_318_435_607,x30,411_CV_1_10v_x30_BSE,411CV,NKLS,820.3328638,0.104573102,401.841441,364.4511882,342.3563259,173.8321769,441.4584665,249.3551683,469.3087874,371.704705,1.747959735,0.000260235,6.709710189,5.158090333,6.090083942,6.151260947,5.996057585,-2.257868916,5.835852083,5.918099735
762_700_498_591,x30,411_CV_1_10v_x30_BSE,411CV,NKLS,719.8976093,0.085615639,497.688237,453.8223814,307.4303767,198.0473028,557.7557756,363.339957,581.1416387,329.8303775,1.238764462,0.000172027,6.579108993,5.288505905,6.323921188,6.364994511,6.209973851,-2.45788731,5.728248644,5.798578515
169_700_454_686,x30,413_CC_1_15v_x30_BSE,413CC,NKLS,806.4733091,0.097798667,457.0242167,389.7325067,312.8820225,201.995297,473.2522518,274.2701343,489.5625516,376.0252359,1.647334557,0.00021399,6.692670802,5.308244415,6.159628548,6.19351224,6.12473638,-2.324844334,5.745826195,5.929656258
483_1632_461_575,x30,415_CC_1_15v_x30_BSE,415CC,NKLS,688.5065112,0.109729654,403.1269039,336.6983695,320.8332496,168.4462067,384.7751732,263.3913567,415.8448583,241.2115699,1.655681193,0.000272196,6.534524775,5.126616451,5.952659198,6.030312254,5.99925141,-2.209735625,5.770921516,5.485674432
820_1302_427_561,x30,415_CC_1_15v_x30_BSE,415CC,NKLS,733.7076069,0.106941694,459.7064758,361.2693272,328.3729217,170.7661689,351.6245714,207.8159933,412.0855569,266.8588094,1.780473969,0.00023263,6.598110594,5.140295187,5.862564048,6.02123099,6.13058819,-2.235471511,5.794149919,5.586719715
1025_1635_401_697,x30,415_CC_1_15v_x30_BSE,415CC,NKLS,867.2021451,0.119446997,430.4432592,317.4498919,353.8657477,140.5064882,277.2473669,156.8438228,347.9501188,349.7523826,2.492317428,0.000277498,6.765272104,4.945253667,5.624910129,5.852059133,6.064815513,-2.124882548,5.868917597,5.857225426
701_1970_485_517,x30,415_CC_1_15v_x30_BSE,415CC,NKLS,699.7049932,0.097187554,478.3344238,395.0551571,346.2345811,213.3376834,533.3888806,346.9273274,533.5164947,259.7646807,1.311496458,0.000203179,6.550658808,5.362876278,6.279250765,6.279489988,6.170310119,-2.331112622,5.847116525,5.559776147
1177_1945_410_580,x30,415_CC_1_15v_x30_BSE,415CC,NKLS,767.956376,0.11566099,402.6537897,303.1322144,303.1733204,149.1369443,260.5432371,130.4569992,348.3372885,321.5898472,2.20463442,0.000287247,6.64373293,5.004864973,5.562768825,5.85317123,5.99807711,-2.157091869,5.714304657,5.773276967
1015_231_482_670,x30,415_CC_1_15v_x30_BSE,415CC,NKLS,834.2200295,0.128638364,379.971771,284.9199977,331.1185909,142.4982226,375.7306526,259.8944417,358.0972151,381.0103819,2.329590945,0.000338547,6.726497192,4.959329527,5.928872537,5.8808045,5.940096963,-2.050750188,5.802476592,5.942826624
500_1131_475_636,x30,415_CC_2_15v_x30_BSE,415CC,NKLS,778.9635378,0.110507104,445.7400867,344.0109265,344.8430482,179.8982625,436.0933771,279.3851695,450.4980718,338.0258391,1.729116253,0.000247918,6.657964238,5.192391483,6.077856388,6.110353797,6.099736017,-2.20267547,5.843089381,5.82312234
1060_1161_451_578,x30,415_CC_2_15v_x30_BSE,415CC,NKLS,706.3573711,0.105096526,455.687624,361.4464136,336.1133153,170.039076,351.7987724,232.6791189,425.8225166,258.4340679,1.658806999,0.000230633,6.560121301,5.136028269,5.863059343,6.054022632,6.12180754,-2.252876057,5.817448351,5.554640605
708_1539_430_566,x30,415_CC_2_15v_x30_BSE,415CC,NKLS,749.1621958,0.094842187,478.5506999,414.7465807,336.250027,173.2673267,427.4054817,264.108898,493.4683219,296.5308309,1.518156612,0.000198186,6.61895551,5.154835643,6.057733168,6.201458666,6.170762161,-2.355540955,5.817855011,5.692151196
558_950_535_686,x30,416_CV_1_15v_x30_BSE,416CV,NKLS,873.54069,0.093141135,504.0815233,427.5488075,327.7023701,181.5181518,422.47125,226.2893134,513.371084,410.2344296,1.701577509,0.000184774,6.772554711,5.201355659,6.046121397,6.240998944,6.222738007,-2.373639359,5.792105788,6.016728776
245_634_439_622,x30,416_CV_1_15v_x30_BSE,416CV,NKLS,774.1947507,0.09423163,477.9272179,402.4846856,281.1536494,215.7618367,530.6300555,314.0563609,531.4453726,347.5704045,1.456772023,0.000197167,6.651823458,5.374175191,6.274065085,6.275600413,6.169458457,-2.361999376,5.638901315,5.850967247
798_528_533_590,x30,416_CV_1_15v_x30_BSE,416CV,NKLS,740.0856723,0.095841587,488.5436087,398.1038065,332.1387873,180.48008,572.5668374,410.0286521,545.3090082,315.1681681,1.357185855,0.000196178,6.606765953,5.195620412,6.350129475,6.301352621,6.191428738,-2.345058586,5.805552916,5.753106363
298_1336_464_525,x30,416_CV_1_15v_x30_BSE,416CV,NKLS,700.4945636,0.101236494,450.8092571,365.9722268,282.3250979,185.3040533,399.0875563,217.5841288,440.4580698,289.0015049,1.590377409,0.000224566,6.551786605,5.221998007,5.989180832,6.087815253,6.111044317,-2.290295977,5.643059236,5.666431895
799_653_514_571,x30,416_CV_2_15v_x30_BSE,416CV,NKLS,769.0300128,0.092520147,487.4275739,426.4263958,334.4898345,180.48008,450.0566055,269.386596,515.8052645,303.4869581,1.490930911,0.000189813,6.645129997,5.195620412,6.109373365,6.2457293,6.189141713,-2.380328857,5.812606489,5.715338638
1063_834_480_530,x30,418_CV_2_10v_x30_BSE,418CV,NKLS,722.3011862,0.106759905,418.1988299,340.7900401,302.9603726,194.6495371,454.742486,249.3715483,455.0687206,307.4851686,1.587235408,0.000255285,6.582442207,5.271200696,6.119731294,6.120448442,6.035956989,-2.237172843,5.713602013,5.728426854
779_517_431_652,x30,418_CV_2_10v_x30_BSE,418CV,NKLS,894.0681775,0.107842208,429.5028,351.8993825,311.650251,223.4983888,352.0154354,202.2916557,404.6270573,415.1662901,2.209610459,0.000251086,6.795782033,5.409404205,5.863675025,6.002965797,6.062628261,-2.227086158,5.741881569,6.028679139
1219_2031_508_541,x30,418_CV_2_10v_x30_BSE,418CV,NKLS,793.5921332,0.119371349,400.0416604,312.1779021,344.0866326,191.3764605,382.218971,222.1418779,393.2312419,323.8200346,2.018130933,0.000298397,6.676569643,5.254242485,5.945993667,5.974397841,5.991568693,-2.125516065,5.840893465,5.780187913
225_1018_433_650,x30,418_CV_3_10v_x30_BSE,418CV,NKLS,757.0085925,0.10456451,415.3075569,350.7872027,306.9706196,225.4514364,379.2688097,211.0276548,431.8895158,319.6424311,1.75278298,0.000251776,6.629374604,5.418104776,5.938245214,6.068169805,6.029019347,-2.257951075,5.726752041,5.767202968
864_308_523_605,x30,418_CV_3_10v_x30_BSE,418CV,NKLS,722.8043003,0.101447704,455.55614,369.006564,286.2676122,239.5469024,379.214958,198.1366542,439.4584939,313.3385545,1.644761247,0.00022269,6.583138508,5.478749233,5.938103216,6.085543273,6.121518958,-2.288211843,5.65692708,5.74728425
559_1036_496_633,x30,424_CC_1_15v_x30_BSE,424CC,NKLS,770.8037197,0.100152368,473.8301655,391.5101269,367.007485,182.4234849,494.0198313,343.2382902,509.462894,320.5963722,1.512973229,0.000211368,6.647433762,5.206330824,6.202575661,6.233357022,6.160848957,-2.301062577,5.905382243,5.770182924
330_410_536_645,x30,424_CC_1_15v_x30_BSE,424CC,NKLS,805.2602389,0.117239252,428.6111054,315.5614319,342.7840875,146.6048801,289.7202948,152.9766163,349.9633926,323.0561223,2.300984206,0.000273533,6.691165503,4.987741078,5.668915957,5.857828556,6.060549994,-2.14353854,5.837100766,5.777826061
751_1825_507_444,x30,424_CC_1_15v_x30_BSE,424CC,NKLS,450.4466904,0.106714874,348.9035798,309.8533619,199.5875961,146.3446126,330.7294632,191.4831462,350.818252,196.4749451,1.283988754,0.000305858,6.110239736,4.985964201,5.801300709,5.860268289,5.854795608,-2.237594735,5.296253218,5.280534917
267_531_489_672,x30,424_CC_2_15v_x30_BSE,424CC,NKLS,835.4480895,0.092043119,524.858843,430.0635233,362.1587843,206.3168265,498.6803048,315.9107214,546.8423784,355.1236825,1.527767639,0.000175367,6.727968215,5.32941298,6.211965219,6.304160604,6.263129356,-2.385498122,5.892082746,5.87246613
1336_1520_455_437,x30,424_CC_2_15v_x30_BSE,424CC,NKLS,1701.335337,0.107637835,531.0378705,436.7952823,665.7105027,229.8176945,535.3583952,299.8264011,562.0768234,745.3880667,3.026873314,0.000202693,7.439168714,5.437286362,6.28293642,6.331638537,6.274833338,-2.228983065,6.500854895,6.613904978
1078_820_456_717,x30,426_CV_1_10v_x30_BSE,426CV,NKLS,760.8978708,0.09809789,440.5816984,386.6917986,290.9294488,208.9919498,412.8216869,234.6950059,463.7638982,312.2909122,1.640700955,0.000222655,6.634499145,5.342295734,6.023015749,6.139375583,6.088095896,-2.321789418,5.673080794,5.743935164
332_288_486_629,x30,426_CV_1_10v_x30_BSE,426CV,NKLS,806.02749,0.104220103,479.460266,368.1347658,344.4418533,161.1764415,335.6047824,209.2003167,415.9005144,321.6842368,1.938029557,0.00021737,6.692117849,5.082499675,5.815934225,6.030446084,6.172661025,-2.261250241,5.84192529,5.773570433
187_1069_450_590,x30,426_CV_1_10v_x30_BSE,426CV,NKLS,759.0830822,0.103408226,458.8200667,383.2683655,353.1636359,168.3249205,369.6369637,219.4967603,425.7937391,254.6160975,1.782748342,0.000225379,6.632111234,5.125896162,5.912521345,6.053955048,6.128658122,-2.269070767,5.866931507,5.539756911
500_747_393_720,x30,426_CV_1_10v_x30_BSE,426CV,NKLS,852.5653853,0.110644983,435.6560654,345.2790391,352.7833758,153.6869829,302.322661,174.9875319,358.2226625,319.4540702,2.379987295,0.000253973,6.748249905,5.034917955,5.711494861,5.881154755,6.076853091,-2.201428553,5.865854202,5.766613508
576_1453_390_767,x30,426_CV_1_10v_x30_BSE,426CV,NKLS,928.4257193,0.112443792,412.7425252,335.1175982,335.1128689,178.2942019,284.9773352,135.1222185,355.471744,415.3104224,2.611812992,0.000272431,6.833490377,5.183435006,5.652409652,5.873445764,6.022823973,-2.185301806,5.814467397,6.029026246
592_1141_394_690,x30,426_CV_2_10v_x30_BSE,426CV,NKLS,882.8444526,0.104400422,424.9615473,364.6080587,293.3779673,178.5307728,316.5049195,173.7695064,399.4967371,420.7085135,2.209891523,0.00024567,6.783149027,5.184760983,5.757338785,5.990205598,6.051998688,-2.259521561,5.681461769,6.041940227
666_1794_430_651,x30,426_CV_2_10v_x30_BSE,426CV,NKLS,780.9797115,0.106493734,394.1131639,349.8038469,311.3890481,177.1527273,424.352375,245.3646117,441.1653754,346.3185725,1.7702652,0.000270211,6.660549172,5.177012227,6.050564183,6.089419806,5.976638086,-2.239669128,5.741043089,5.847359081
901_807_455_589,x30,426_CV_2_10v_x30_BSE,426CV,NKLS,721.8090391,0.107250509,435.143227,349.4183022,305.1955599,164.1312891,386.9276303,220.3634589,415.8579545,292.4521741,1.73571055,0.000246472,6.581760615,5.100666651,5.958237674,6.030343746,6.075675234,-2.232587974,5.720952751,5.678301146
123_782_401_620,x30,428_CC_1_10v_x30_BSE,428CC,NKLS,734.3697838,0.102035547,424.3010364,349.1844315,276.2871223,188.1477599,385.234902,220.6845086,438.8322149,334.9698719,1.673463704,0.000240479,6.599012694,5.237227611,5.953853283,6.084117142,6.050443195,-2.282434027,5.621440623,5.814040593
1031_1755_414_571,x30,428_CC_1_10v_x30_BSE,428CC,NKLS,712.7891561,0.097673031,439.0834538,369.8726264,255.5591953,200.1058984,398.3568075,204.2808317,450.8907944,343.3334817,1.580846549,0.000222448,6.569185663,5.298846718,5.987348105,6.111225169,6.084689495,-2.326129793,5.543454067,5.838702225
218_1443_399_627,x30,428_CC_1_10v_x30_BSE,428CC,NKLS,758.2180545,0.100455531,429.2237496,359.6034818,282.6711334,192.1291033,400.7591452,236.3425766,432.7146768,352.6917512,1.752235584,0.00023404,6.630971015,5.258167559,5.993360611,6.070078566,6.061978344,-2.298040123,5.644284149,5.86559445
457_1114_383_622,x30,428_CC_1_10v_x30_BSE,428CC,NKLS,768.2648015,0.101614593,435.7560611,353.1353135,277.8352465,175.0419882,356.1681553,199.7722238,422.7032249,362.0687288,1.817503999,0.000233191,6.644134467,5.165025878,5.875402966,6.046670337,6.077082594,-2.28656812,5.6270283,5.891834052
335_437_418_559,x30,428_CC_1_10v_x30_BSE,428CC,NKLS,602.3735217,0.096354816,437.7418465,366.4295366,278.9066297,208.2414103,474.2437603,334.2510974,468.0480067,253.8035914,1.286990892,0.000220118,6.400877721,5.338698033,6.161721452,6.148570869,6.081629345,-2.339717898,5.630877065,5.536560706
1145_1714_432_549,x30,428_CC_2_10v_x30_BSE,428CC,NKLS,636.9081184,0.09994194,436.5957441,362.2741775,282.1117731,190.9776404,397.4123623,234.1432394,445.9538518,265.9394123,1.428192885,0.000228912,6.456625404,5.252156355,5.984974438,6.100215475,6.079007696,-2.303165866,5.642303351,5.583268509
984_1324_419_614,x30,428_CC_2_10v_x30_BSE,428CC,NKLS,645.3221319,0.098916246,434.0906415,362.6460549,264.8833678,192.2424539,437.8631326,245.7582732,459.8308513,304.2150608,1.403390247,0.00022787,6.469749621,5.258757356,6.081906379,6.130858707,6.073253364,-2.31348179,5.579289608,5.717734888
526_1247_443_567,x30,428_CC_2_10v_x30_BSE,428CC,NKLS,686.4884803,0.089692107,472.0193118,422.7032249,266.8855718,224.4770367,492.7614893,301.6238046,526.4259179,305.3059891,1.304055247,0.000190018,6.531589445,5.413773415,6.200025262,6.266110615,6.1570199,-2.41137251,5.586819996,5.721314517
337_909_402_638,x30,428_CC_2_10v_x30_BSE,428CC,NKLS,750.8704153,0.094768184,457.1433653,395.1654269,272.63467,178.5307728,420.41658,257.7640157,477.2430145,362.1586258,1.573350248,0.000207305,6.621233087,5.184760983,6.041246077,6.168025826,6.124997051,-2.356321535,5.608132694,5.892082309
675_1622_428_549,x30,428_CC_2_10v_x30_BSE,428CC,NKLS,666.6196925,0.094834433,461.1642927,398.6472185,275.2357239,194.9291258,472.8953756,272.8167472,507.6101787,299.4717113,1.313251232,0.000205641,6.502219707,5.272636035,6.158874171,6.229713788,6.133754363,-2.355622722,5.617627908,5.70201996
875_943_431_588,x30,428_CC_2_10v_x30_BSE,428CC,NKLS,679.1386392,0.097677924,432.4597379,372.1698345,262.0868199,183.6730773,421.7099935,216.5303249,453.774377,326.0348481,1.496643869,0.000225866,6.520825288,5.213157423,6.044317859,6.117600107,6.069489231,-2.326079707,5.568675822,5.787004272
922_721_517_650,x30,429_CC_1_10v_x30_BSE,429CC,NKLS,922.7624801,0.098937965,504.4919076,410.3904329,385.9373416,210.2196245,512.723558,315.0951102,538.6013232,400.9730772,1.713256987,0.000196114,6.827371867,5.348152815,6.239736827,6.288975637,6.223551799,-2.313262243,5.955675029,5.993894286
248_748_415_753,x30,429_CC_1_10v_x30_BSE,429CC,NKLS,944.2203273,0.105380596,451.8259093,367.8128613,335.5360452,230.5334273,415.3763965,217.0766834,466.4015613,446.4145587,2.024479345,0.000233233,6.850359536,5.440395873,6.029185089,6.145046983,6.113296949,-2.250176761,5.815729388,6.101248024
348_2085_428_709,x30,429_CC_1_10v_x30_BSE,429CC,NKLS,1037.167767,0.113972742,440.318946,344.6633428,381.5109776,205.841137,373.786964,178.2942019,438.1522179,492.1899826,2.367140288,0.000258841,6.944248977,5.327104692,5.92368602,6.082566379,6.087499342,-2.171795968,5.944139625,6.198864785
526_1097_373_694,x30,429_CC_1_10v_x30_BSE,429CC,NKLS,994.5567964,0.110025537,458.4074065,358.6329108,391.5504849,191.7673514,431.8895158,245.9576354,454.0383388,461.9435768,2.190468759,0.000240017,6.902297207,5.256282926,6.068169805,6.118181641,6.127758323,-2.207042787,5.97011446,6.135442755
141_76_443_656,x30,429_CC_1_10v_x30_BSE,429CC,NKLS,844.1638454,0.098658776,481.0167337,389.7220261,322.1944552,224.4770367,454.0953104,277.4044698,485.2186699,380.0199376,1.739759613,0.000205105,6.738346605,5.413773415,6.118307111,6.184599655,6.175902059,-2.316088086,5.775155261,5.940223719
690_134_446_658,x30,429_CC_1_10v_x30_BSE,429CC,NKLS,928.603147,0.118521016,439.4399044,324.6298636,365.0564001,180.600742,391.5622877,227.1360884,415.2157531,396.6079857,2.236435251,0.000269709,6.833681465,5.196288749,5.970144603,6.028798272,6.085500971,-2.132664985,5.900051862,5.982948351
38_1199_438_602,x30,429_CC_2_10v_x30_BSE,429CC,NKLS,774.9400512,0.098788959,449.9386063,380.5732758,308.7999902,262.0595054,447.9339426,269.7805322,471.4305141,350.6381596,1.643805456,0.000219561,6.652785673,5.568571598,6.104645772,6.155771719,6.109111143,-2.314769427,5.732693787,5.859754807
103_519_401_708,x30,429_CC_2_10v_x30_BSE,429CC,NKLS,985.944253,0.105588623,467.0287689,370.9642894,353.4501345,218.0466886,379.6276261,211.0663624,452.4462393,470.229494,2.179141227,0.000226086,6.893599814,5.384709208,5.939190841,6.114668948,6.146390859,-2.248204646,5.867742413,6.153220861
365_190_432_650,x30,429_CC_2_10v_x30_BSE,429CC,NKLS,892.6355607,0.110277149,478.2689525,359.8192292,368.9900063,214.9335975,455.4844055,323.381824,463.10875,381.6228376,1.927485846,0.000230576,6.794178391,5.370329132,6.12136148,6.137961908,6.170173236,-2.204758542,5.91076956,5.944432785
490_1535_367_772,x30,429_CC_2_10v_x30_BSE,429CC,NKLS,1031.056063,0.119887775,432.4565896,326.9367966,383.713834,191.9944127,363.0700554,178.4087109,406.1551929,475.5675068,2.538576585,0.000277225,6.93833886,5.257466271,5.894595806,6.006735335,6.06948195,-2.121199186,5.949897051,6.164508842
341_869_391_716,x30,429_CC_2_10v_x30_BSE,429CC,NKLS,1048.946963,0.112246664,439.8394051,353.031199,375.520201,201.8671894,363.2050313,176.8989212,430.6962305,495.2361304,2.435468177,0.000255199,6.955542048,5.307610003,5.894967499,6.06540304,6.086409672,-2.187056474,5.928312267,6.20503468
728_708_448_748,x30,430_F_1_10v_x30_BSE,430F,NKLS,930.0330619,0.105532923,417.5047938,356.4394634,328.1575653,198.2671722,341.5881443,182.1246992,443.7317969,430.7828078,2.095935131,0.000252771,6.835220136,5.289615476,5.833605755,6.095220319,6.034296026,-2.248732304,5.793493875,6.065604037
1042_1762_459_714,x30,430_F_1_10v_x30_BSE,430F,NKLS,880.4291487,0.099913795,463.049947,392.4791828,343.7314267,190.2275991,373.3933658,237.2682526,457.6672506,381.3950439,1.923732029,0.000215773,6.780409458,5.248221245,5.922632464,6.126142393,6.137834925,-2.303447519,5.839860616,5.943835699
186_708_446_624,x30,430_F_1_10v_x30_BSE,430F,NKLS,807.4181713,0.106660537,443.869851,357.1759212,337.7777384,188.567007,345.1488872,199.5608354,418.2248745,312.0218208,1.930583809,0.000240297,6.693841714,5.239453419,5.843975881,6.036019265,6.095531391,-2.238104043,5.8223881,5.743073124
444_389_445_687,x30,430_F_1_10v_x30_BSE,430F,NKLS,891.4801733,0.115749754,370.4648026,321.9894399,335.8609256,181.5256524,356.4700203,198.2671722,412.6600489,389.6584963,2.160325856,0.000312445,6.792883197,5.201396979,5.876250142,6.022624128,5.91475844,-2.156324714,5.816697162,5.965270705
697_1432_476_664,x30,430_F_1_10v_x30_BSE,430F,NKLS,907.8847409,0.10226445,470.4012391,385.0864342,351.7352947,229.5865283,394.1235277,230.8875133,457.2863026,392.1152481,1.985374886,0.000217398,6.811117433,5.436279988,5.976664382,6.125309677,6.153586031,-2.280193176,5.862878889,5.971555797
375_1045_607_695,x30,430_F_1_10v_x30_BSE,430F,NKLS,899.3459896,0.101455466,454.8771984,374.8817558,333.6879631,201.5634519,466.2935382,239.5525861,511.1597566,405.9016425,1.759422525,0.000223039,6.801667821,5.30610423,6.144815346,6.236682177,6.120027489,-2.288135337,5.810206314,6.00611087
917_504_462_779,x30,430_F_2_10v_x30_BSE,430F,NKLS,911.3334173,0.104788121,448.8479179,365.0596182,340.8241558,203.0775965,356.4738398,190.2920042,422.4551359,377.8297693,2.157231241,0.00023346,6.814908821,5.313588155,5.876260856,6.046083254,6.106684117,-2.255814865,5.831366672,5.934443748
